Final.depth_m,Grayscale
132.4807439602 ,162.6933
132.4809748002 ,163.36
132.4812056402 ,164.0933
132.4814364802 ,161.9467
132.4816673202 ,144.64
132.4818981602 ,137.1867
132.4821290002 ,157.9333
132.4823598402 ,173.2533
132.4825906802 ,170.1067
132.4828215202 ,169.24
132.4830523602 ,171.2533
132.4832832002 ,170.92
132.4835140402 ,170.3067
132.4837448802 ,168.3733
132.4839757202 ,168.2
132.4842065602 ,172.72
132.4844374002 ,177.9333
132.4846682402 ,182.5467
132.4848990802 ,185.52
132.4851299202 ,182.9067
132.4853607602 ,173.6133
132.4855916002 ,166.68
132.4858224402 ,175.76
132.4860532802 ,177.24
132.4862841202 ,159.48
132.4865149602 ,151.0267
132.4867458002 ,166.2933
132.4869766402 ,180.3867
132.4872074802 ,183.7467
132.4874383202 ,178.9467
132.4876691602 ,168.56
132.4879000002 ,158.9733
132.4881308402 ,170.5467
132.4883616802 ,184.5733
132.4885925202 ,186.3067
132.4888233602 ,189.68
132.4890542002 ,187.1467
132.4892850402 ,183.4267
132.4895158802 ,182.9467
132.4897467202 ,177.4533
132.4899775602 ,170.0267
132.4902084002 ,168.8933
132.4904392402 ,172.36
132.4906700802 ,172.68
132.4909009202 ,172.1867
132.4911317602 ,171.3467
132.4913626002 ,166.4933
132.4915934402 ,162.6533
132.4918242802 ,159.9333
132.4920551202 ,154.7333
132.4922859602 ,158.36
132.4925168002 ,168.4533
132.4927476402 ,161.5467
132.4929784802 ,145.6133
132.4932093202 ,143.36
132.4934401602 ,145.04
132.4936710002 ,145.9733
132.4939018402 ,147.8533
132.4941326802 ,146.0267
132.4943635202 ,142.8267
132.4945943602 ,142.96
132.4948252002 ,151.9333
132.4950560402 ,161.3867
132.4952868802 ,162.6267
132.4955177202 ,166.32
132.4957485602 ,187.0933
132.4959794002 ,195.52
132.4962102402 ,86.8667
132.4964410802 ,92.5333
132.4966719202 ,97.7467
132.4969027602 ,120.56
132.4971336002 ,144.44
132.4973644402 ,104.3467
132.4975952802 ,66.52
132.4978261202 ,121.04
132.4980569602 ,176.5867
132.4982878002 ,137.1867
132.4985186402 ,95.1867
132.4987494802 ,136.9867
132.4989803202 ,192.8133
132.4992111602 ,201.3333
132.4994420002 ,137.1067
132.4996728402 ,60.2267
132.4999036802 ,77.7333
132.5001345202 ,133.8933
132.5003653602 ,148.32
132.5005962002 ,110.5467
132.5008270402 ,70.72
132.5010578802 ,59.08
132.5012887202 ,72.9467
132.5015195602 ,91.44
132.5017504002 ,93.52
132.5019812402 ,93.0267
132.5022120802 ,96.4533
132.5024429202 ,123.3733
132.5026737602 ,119.3467
132.5029046002 ,82.88
132.5031354402 ,80.44
132.5033662802 ,93.4267
132.5035971202 ,80.9867
132.5038279602 ,65.88
132.5040588002 ,69.4533
132.5042896402 ,79.4933
132.5045204802 ,83.8267
132.5047513202 ,72.9467
132.5049821602 ,50.4933
132.5052130002 ,59.24
132.5054438402 ,108.0133
132.5056746802 ,138.36
132.5059055202 ,124.48
132.5061363602 ,86.7067
132.5063672002 ,37.84
132.5065980402 ,37.7333
132.5068288802 ,116.96
132.5070597202 ,155.6667
132.5072905602 ,88.1733
132.5075214002 ,72.9333
132.5077522402 ,146.2
132.5079830802 ,188.1067
132.5082139202 ,123.5067
132.5084447602 ,29.3333
132.5086756002 ,25.88
132.5089064402 ,52.3067
132.5091372802 ,85.2267
132.5093681202 ,117.7067
132.5095989602 ,132.9467
132.5098298002 ,142.5067
132.5100606402 ,144.1867
132.5102914802 ,128.4133
132.5105223202 ,80.4267
132.5107531602 ,43.32
132.5109840002 ,44.0533
132.5112148402 ,51.0667
132.5114456802 ,53.6267
132.5116765202 ,46.9067
132.5119073602 ,43.5333
132.5121382002 ,45.7867
132.5123690402 ,43.8933
132.5125998802 ,39.9333
132.5128307202 ,41.7467
132.5130615602 ,54.0667
132.5132924002 ,80.0533
132.5135232402 ,91.4533
132.5137540802 ,77.6933
132.5139849202 ,57.7867
132.5142157602 ,51.08
132.5144466002 ,61.2133
132.5146774402 ,72.8
132.5149082802 ,71.4267
132.5151391202 ,59.3333
132.5153699602 ,48.8133
132.5156008002 ,67.04
132.5158316402 ,94.44
132.5160624802 ,100.7067
132.5162933202 ,100.0933
132.5165241602 ,117.8133
132.5167550002 ,140.8267
132.5169858402 ,160.2933
132.5172166802 ,162.88
132.5174475202 ,143.4667
132.5176783602 ,116.2267
132.5179092002 ,87.84
132.5181400402 ,56.48
132.5183708802 ,35.6133
132.5186017202 ,36.9733
132.5188325602 ,53.6267
132.5190634002 ,66.3867
132.5192942402 ,81.7333
132.5195250802 ,102.9067
132.5197559202 ,105.12
132.5199867602 ,103.0267
132.5202176002 ,119.88
132.5204484402 ,136.36
132.5206792802 ,129.3733
132.5209101202 ,95.96
132.5211409602 ,49.0133
132.5213718002 ,34.28
132.5216026402 ,44.7067
132.5218334802 ,50.3333
132.5220643202 ,46.84
132.5222951602 ,40.5867
132.5225260002 ,39.1333
132.5227568402 ,35.3867
132.5229876802 ,35.3333
132.5232185202 ,36.4667
132.5234493602 ,39.9733
132.5236802002 ,40.7067
132.5239110402 ,38.5067
132.5241418802 ,40.2533
132.5243727202 ,42.9733
132.5246035602 ,43.72
132.5248344002 ,48.28
132.5250652402 ,60.9333
132.5252960802 ,79.32
132.5255269202 ,108.1067
132.5257577602 ,129.7467
132.5259886002 ,139.8533
132.5262194402 ,136.8
132.5264502802 ,142.64
132.5266811202 ,174.3333
132.5269119602 ,179.7333
132.5271428002 ,163.4533
132.5273736402 ,151.8533
132.5276044802 ,142.9733
132.5278353202 ,143.3733
132.5280661602 ,154.6533
132.5282970002 ,150.0133
132.5285278402 ,106.9467
132.5287586802 ,58.8133
132.5289895202 ,50.3067
132.5292203602 ,54.0533
132.5294512002 ,65.28
132.5296820402 ,72.32
132.5299128802 ,102.4133
132.5301437202 ,125.5333
132.5303745602 ,89.8267
132.5306054002 ,67.4933
132.5308362402 ,71.08
132.5310670802 ,66.2667
132.5312979202 ,67.5733
132.5315287602 ,71.2533
132.5317596002 ,62.1467
132.5319904402 ,61.9867
132.5322212802 ,83.3733
132.5324521202 ,109.52
132.5326829602 ,112.04
132.5329138002 ,113.1067
132.5331446402 ,121.2
132.5333754802 ,115.72
132.5336063202 ,109.3333
132.5338371602 ,115.9333
132.5340680002 ,97.7467
132.5342988402 ,70.6
132.5345296802 ,50.24
132.5347605202 ,49.3333
132.5349913602 ,79.3867
132.5352222002 ,116.8933
132.5354530402 ,144.24
132.5356838802 ,155.4933
132.5359147202 ,122.9067
132.5361455602 ,61.96
132.5363764002 ,48.7467
132.5366072402 ,80.6667
132.5368380802 ,120.84
132.5370689202 ,135.48
132.5372997602 ,94.7067
132.5375306002 ,57.1467
132.5377614402 ,68.7333
132.5379922802 ,72.2933
132.5382231202 ,96.32
132.5384539602 ,147.08
132.5386848002 ,150.2933
132.5389156402 ,79.3067
132.5391464802 ,75
132.5393773202 ,143.88
132.5396081602 ,156.6267
132.5398390002 ,111.32
132.5400698402 ,71.36
132.5403006802 ,60.4533
132.5405315202 ,59.0267
132.5407623602 ,62.7733
132.5409932002 ,75.1067
132.5412240402 ,77.4267
132.5414548802 ,77.88
132.5416857202 ,84.4667
132.5419165602 ,91.4133
132.5421474002 ,90.9867
132.5423782402 ,87.9333
132.5426090802 ,105.0933
132.5428399202 ,148.6
132.5430707602 ,158.7733
132.5433016002 ,143.2133
132.5435324402 ,139.6667
132.5437632802 ,143.12
132.5439941202 ,169.6
132.5442249602 ,171.1467
132.5444558002 ,122.9067
132.5446866402 ,102.64
132.5449174802 ,115.9467
132.5451483202 ,126.4933
132.5453791602 ,149.1867
